datetime;Total;GHI
2022-07-16 23:30:00+04:00;25;0.0
2022-07-16 23:40:00+04:00;25;0.0
2022-07-16 23:50:00+04:00;23;0.0
2022-07-17 00:00:00+04:00;24;0.0
2022-07-17 00:10:00+04:00;24;0.0
2022-07-17 00:20:00+04:00;22;0.0
2022-07-17 00:30:00+04:00;26;0.0
2022-07-17 00:40:00+04:00;24;0.0
2022-07-17 00:50:00+04:00;23;0.0
2022-07-17 01:00:00+04:00;24;0.0
2022-07-17 01:10:00+04:00;25;0.0
2022-07-17 01:20:00+04:00;23;0.0
2022-07-17 01:30:00+04:00;24;0.0
2022-07-17 01:40:00+04:00;22;0.0
2022-07-17 01:50:00+04:00;25;0.0
2022-07-17 02:00:00+04:00;23;0.0
2022-07-17 02:10:00+04:00;25;0.0
2022-07-17 02:20:00+04:00;24;0.0
2022-07-17 02:30:00+04:00;23;0.0
2022-07-17 02:40:00+04:00;26;0.0
2022-07-17 02:50:00+04:00;25;0.0
2022-07-17 03:00:00+04:00;22;0.0
2022-07-17 03:10:00+04:00;24;0.0
2022-07-17 03:20:00+04:00;25;0.0
2022-07-17 03:30:00+04:00;23;0.0
2022-07-17 03:40:00+04:00;25;0.0
2022-07-17 03:50:00+04:00;23;0.0
2022-07-17 04:00:00+04:00;26;0.0
2022-07-17 04:10:00+04:00;25;0.0
2022-07-17 04:20:00+04:00;22;0.0
2022-07-17 04:30:00+04:00;25;0.0
2022-07-17 04:40:00+04:00;26;0.0
2022-07-17 04:50:00+04:00;22;0.0
2022-07-17 05:00:00+04:00;26;0.0
2022-07-17 05:10:00+04:00;24;0.0
2022-07-17 05:20:00+04:00;25;0.0
2022-07-17 05:30:00+04:00;25;0.0
2022-07-17 05:40:00+04:00;24;0.0
2022-07-17 05:50:00+04:00;24;0.3085
2022-07-17 06:00:00+04:00;26;0.4803
2022-07-17 06:10:00+04:00;23;0.5488999999999999
2022-07-17 06:20:00+04:00;27;0.046599999999999996
2022-07-17 06:30:00+04:00;25;0.8451000000000001
2022-07-17 06:40:00+04:00;26;1.7634
2022-07-17 06:50:00+04:00;26;2.808
2022-07-17 07:00:00+04:00;24;8.6006
2022-07-17 07:10:00+04:00;24;18.64
2022-07-17 07:20:00+04:00;27;23.380000000000003
2022-07-17 07:30:00+04:00;22;31.305
2022-07-17 07:40:00+04:00;24;61.416
2022-07-17 07:50:00+04:00;23;180.42000000000002
2022-07-17 08:00:00+04:00;23;214.93
2022-07-17 08:10:00+04:00;23;240.31
2022-07-17 08:20:00+04:00;22;274.1
2022-07-17 08:30:00+04:00;24;309.94
2022-07-17 08:40:00+04:00;26;353.18
2022-07-17 08:50:00+04:00;23;388.46
2022-07-17 09:00:00+04:00;24;410.23999999999995
2022-07-17 09:10:00+04:00;23;453.02
2022-07-17 09:20:00+04:00;23;352.06
2022-07-17 09:30:00+04:00;25;486.03999999999996
2022-07-17 09:40:00+04:00;23;535.28
2022-07-17 09:50:00+04:00;24;584.29
2022-07-17 10:00:00+04:00;27;562.04
2022-07-17 10:10:00+04:00;23;593.02
2022-07-17 10:20:00+04:00;24;626.77
2022-07-17 10:30:00+04:00;24;636.48
2022-07-17 10:40:00+04:00;22;658.85
2022-07-17 10:50:00+04:00;25;672.78
2022-07-17 11:00:00+04:00;26;495.84
2022-07-17 11:10:00+04:00;23;470.89
2022-07-17 11:20:00+04:00;24;736.9300000000001
2022-07-17 11:30:00+04:00;22;744.26
2022-07-17 11:40:00+04:00;25;736.36
2022-07-17 11:50:00+04:00;24;603.65
2022-07-17 12:00:00+04:00;23;573.27
2022-07-17 12:10:00+04:00;24;743.95
2022-07-17 12:20:00+04:00;27;780.23
2022-07-17 12:30:00+04:00;25;812.61
2022-07-17 12:40:00+04:00;27;447.0
2022-07-17 12:50:00+04:00;25;546.42
2022-07-17 13:00:00+04:00;26;713.49
2022-07-17 13:10:00+04:00;26;538.8100000000001
2022-07-17 13:20:00+04:00;25;601.3399999999999
2022-07-17 13:30:00+04:00;24;503.57
2022-07-17 13:40:00+04:00;26;353.31
2022-07-17 13:50:00+04:00;24;425.26000000000005
2022-07-17 14:00:00+04:00;25;320.85
2022-07-17 14:10:00+04:00;23;263.52
2022-07-17 14:20:00+04:00;25;457.08000000000004
2022-07-17 14:30:00+04:00;24;587.13
2022-07-17 14:40:00+04:00;22;406.42
2022-07-17 14:50:00+04:00;26;240.23000000000002
2022-07-17 15:00:00+04:00;25;412.68
2022-07-17 15:10:00+04:00;23;499.89
2022-07-17 15:20:00+04:00;24;332.43
2022-07-17 15:30:00+04:00;28;354.82
2022-07-17 15:40:00+04:00;24;361.68
2022-07-17 15:50:00+04:00;25;380.90999999999997
2022-07-17 16:00:00+04:00;24;343.77
2022-07-17 16:10:00+04:00;25;239.75
2022-07-17 16:20:00+04:00;25;139.32
2022-07-17 16:30:00+04:00;23;96.55
2022-07-17 16:40:00+04:00;26;80.315
2022-07-17 16:50:00+04:00;23;94.43299999999999
2022-07-17 17:00:00+04:00;24;74.7
2022-07-17 17:10:00+04:00;24;46.878
2022-07-17 17:20:00+04:00;25;29.250999999999998
2022-07-17 17:30:00+04:00;26;26.347
2022-07-17 17:40:00+04:00;25;15.66
2022-07-17 17:50:00+04:00;23;3.3634999999999997
2022-07-17 18:00:00+04:00;26;0.1868
2022-07-17 18:10:00+04:00;24;0.0
2022-07-17 18:20:00+04:00;24;0.0
2022-07-17 18:30:00+04:00;25;0.0
2022-07-17 18:40:00+04:00;27;0.0
2022-07-17 18:50:00+04:00;27;0.0
2022-07-17 19:00:00+04:00;28;0.0
2022-07-17 19:10:00+04:00;28;0.0
2022-07-17 19:20:00+04:00;31;0.0
2022-07-17 19:30:00+04:00;29;0.0
2022-07-17 19:40:00+04:00;27;0.0
2022-07-17 19:50:00+04:00;29;0.0
2022-07-17 20:00:00+04:00;29;0.0
2022-07-17 20:10:00+04:00;25;0.0
2022-07-17 20:20:00+04:00;29;0.0
2022-07-17 20:30:00+04:00;26;0.0
2022-07-17 20:40:00+04:00;29;0.0
2022-07-17 20:50:00+04:00;28;0.0
2022-07-17 21:00:00+04:00;25;0.0
2022-07-17 21:10:00+04:00;28;0.0
2022-07-17 21:20:00+04:00;29;0.0
2022-07-17 21:30:00+04:00;26;0.0
2022-07-17 21:40:00+04:00;29;0.0
2022-07-17 21:50:00+04:00;27;0.0
2022-07-17 22:00:00+04:00;30;0.0
2022-07-17 22:10:00+04:00;28;0.0
2022-07-17 22:20:00+04:00;26;0.0
2022-07-17 22:30:00+04:00;26;0.0
2022-07-17 22:40:00+04:00;31;0.0
2022-07-17 22:50:00+04:00;27;0.0
2022-07-17 23:00:00+04:00;27;0.0
2022-07-17 23:10:00+04:00;27;0.0
2022-07-17 23:20:00+04:00;27;0.0
2022-07-17 23:30:00+04:00;27;0.0
2022-07-17 23:40:00+04:00;26;0.0
2022-07-17 23:50:00+04:00;26;0.0
2022-07-18 00:00:00+04:00;29;0.0
2022-07-18 00:10:00+04:00;28;0.0
2022-07-18 00:20:00+04:00;29;0.0
2022-07-18 00:30:00+04:00;28;0.0
2022-07-18 00:40:00+04:00;25;0.0
2022-07-18 00:50:00+04:00;28;0.0
2022-07-18 01:00:00+04:00;27;0.0
2022-07-18 01:10:00+04:00;27;0.0
2022-07-18 01:20:00+04:00;27;0.0
2022-07-18 01:30:00+04:00;26;0.0
2022-07-18 01:40:00+04:00;26;0.0
2022-07-18 01:50:00+04:00;25;0.0
2022-07-18 02:00:00+04:00;22;0.0
2022-07-18 02:10:00+04:00;25;0.0
2022-07-18 02:20:00+04:00;26;0.0
2022-07-18 02:30:00+04:00;23;0.0
2022-07-18 02:40:00+04:00;24;0.0
2022-07-18 02:50:00+04:00;23;0.0
2022-07-18 03:00:00+04:00;25;0.0
2022-07-18 03:10:00+04:00;24;0.0
2022-07-18 03:20:00+04:00;22;0.0
2022-07-18 03:30:00+04:00;24;0.0
2022-07-18 03:40:00+04:00;25;0.0
2022-07-18 03:50:00+04:00;22;0.0
2022-07-18 04:00:00+04:00;24;0.0
2022-07-18 04:10:00+04:00;25;0.0
2022-07-18 04:20:00+04:00;23;0.0
2022-07-18 04:30:00+04:00;27;0.0
2022-07-18 04:40:00+04:00;26;0.0
2022-07-18 04:50:00+04:00;28;0.0
2022-07-18 05:00:00+04:00;27;0.0
2022-07-18 05:10:00+04:00;24;0.0
2022-07-18 05:20:00+04:00;29;0.0
2022-07-18 05:30:00+04:00;26;0.0
2022-07-18 05:40:00+04:00;24;0.0
2022-07-18 05:50:00+04:00;27;0.0
2022-07-18 06:00:00+04:00;26;0.0
2022-07-18 06:10:00+04:00;26;0.0
2022-07-18 06:20:00+04:00;27;0.0
2022-07-18 06:30:00+04:00;24;0.0
2022-07-18 06:40:00+04:00;28;0.4034
2022-07-18 06:50:00+04:00;27;3.4615
2022-07-18 07:00:00+04:00;25;9.062000000000001
2022-07-18 07:10:00+04:00;26;28.238
2022-07-18 07:20:00+04:00;33;40.814
2022-07-18 07:30:00+04:00;32;41.007
2022-07-18 07:40:00+04:00;33;67.622
2022-07-18 07:50:00+04:00;31;103.54100000000001
2022-07-18 08:00:00+04:00;32;136.184
2022-07-18 08:10:00+04:00;32;162.97899999999998
2022-07-18 08:20:00+04:00;30;105.731
2022-07-18 08:30:00+04:00;32;245.68
2022-07-18 08:40:00+04:00;34;114.5
2022-07-18 08:50:00+04:00;33;93.17699999999999
2022-07-18 09:00:00+04:00;49;245.51
2022-07-18 09:10:00+04:00;49;253.43
2022-07-18 09:20:00+04:00;38;374.87
2022-07-18 09:30:00+04:00;46;307.71999999999997
2022-07-18 09:40:00+04:00;19;352.56
2022-07-18 09:50:00+04:00;44;351.26
2022-07-18 10:00:00+04:00;43;399.74
2022-07-18 10:10:00+04:00;9;454.14
2022-07-18 10:20:00+04:00;21;457.75
2022-07-18 10:30:00+04:00;40;542.04
2022-07-18 10:40:00+04:00;10;644.64
2022-07-18 10:50:00+04:00;28;652.52
2022-07-18 11:00:00+04:00;33;682.67
2022-07-18 11:10:00+04:00;42;740.65
2022-07-18 11:20:00+04:00;47;787.1800000000001
2022-07-18 11:30:00+04:00;51;798.33
2022-07-18 11:40:00+04:00;46;764.87
2022-07-18 11:50:00+04:00;41;758.85
2022-07-18 12:00:00+04:00;40;780.83
2022-07-18 12:10:00+04:00;39;802.4
2022-07-18 12:20:00+04:00;41;697.1800000000001
2022-07-18 12:30:00+04:00;40;554.0899999999999
2022-07-18 12:40:00+04:00;48;669.36
2022-07-18 12:50:00+04:00;41;687.1899999999999
2022-07-18 13:00:00+04:00;39;786.3100000000001
2022-07-18 13:10:00+04:00;40;743.54
2022-07-18 13:20:00+04:00;40;769.54
2022-07-18 13:30:00+04:00;39;749.9100000000001
2022-07-18 13:40:00+04:00;38;724.89
2022-07-18 13:50:00+04:00;46;711.73
2022-07-18 14:00:00+04:00;47;745.28
2022-07-18 14:10:00+04:00;39;675.74
2022-07-18 14:20:00+04:00;38;640.99
2022-07-18 14:30:00+04:00;40;616.85
2022-07-18 14:40:00+04:00;39;598.73
2022-07-18 14:50:00+04:00;40;569.99
2022-07-18 15:00:00+04:00;42;541.9300000000001
2022-07-18 15:10:00+04:00;46;521.63
2022-07-18 15:20:00+04:00;37;495.21000000000004
2022-07-18 15:30:00+04:00;39;448.14
2022-07-18 15:40:00+04:00;38;414.77
2022-07-18 15:50:00+04:00;36;380.64
2022-07-18 16:00:00+04:00;33;347.77
2022-07-18 16:10:00+04:00;37;313.72999999999996
2022-07-18 16:20:00+04:00;35;279.75
2022-07-18 16:30:00+04:00;40;244.89000000000001
2022-07-18 16:40:00+04:00;30;209.85
2022-07-18 16:50:00+04:00;29;173.52
2022-07-18 17:00:00+04:00;30;138.12
2022-07-18 17:10:00+04:00;28;104.42999999999999
2022-07-18 17:20:00+04:00;30;72.978
2022-07-18 17:30:00+04:00;33;42.521
2022-07-18 17:40:00+04:00;28;17.481
2022-07-18 17:50:00+04:00;40;4.5047
2022-07-18 18:00:00+04:00;35;0.45330000000000004
2022-07-18 18:10:00+04:00;34;0.0
2022-07-18 18:20:00+04:00;32;0.0
2022-07-18 18:30:00+04:00;31;0.0
2022-07-18 18:40:00+04:00;33;0.0
2022-07-18 18:50:00+04:00;34;0.0
2022-07-18 19:00:00+04:00;30;0.0
2022-07-18 19:10:00+04:00;35;0.0
2022-07-18 19:20:00+04:00;39;0.0
2022-07-18 19:30:00+04:00;31;0.0
2022-07-18 19:40:00+04:00;31;0.0
2022-07-18 19:50:00+04:00;30;0.0
2022-07-18 20:00:00+04:00;33;0.0
2022-07-18 20:10:00+04:00;31;0.0
2022-07-18 20:20:00+04:00;30;0.0
2022-07-18 20:30:00+04:00;34;0.0
2022-07-18 20:40:00+04:00;38;0.0
2022-07-18 20:50:00+04:00;34;0.0
2022-07-18 21:00:00+04:00;36;0.0
2022-07-18 21:10:00+04:00;34;0.0
2022-07-18 21:20:00+04:00;35;0.0
2022-07-18 21:30:00+04:00;33;0.0
2022-07-18 21:40:00+04:00;33;0.0
2022-07-18 21:50:00+04:00;33;0.0
2022-07-18 22:00:00+04:00;35;0.0
2022-07-18 22:10:00+04:00;32;0.0
2022-07-18 22:20:00+04:00;33;0.0
2022-07-18 22:30:00+04:00;33;0.0
2022-07-18 22:40:00+04:00;32;0.0
2022-07-18 22:50:00+04:00;33;0.0
2022-07-18 23:00:00+04:00;31;0.0
2022-07-18 23:10:00+04:00;30;0.0
2022-07-18 23:20:00+04:00;34;0.0
2022-07-18 23:30:00+04:00;30;0.0
2022-07-18 23:40:00+04:00;28;0.0
2022-07-18 23:50:00+04:00;29;0.0
2022-07-19 00:00:00+04:00;26;0.0
2022-07-19 00:10:00+04:00;29;0.0
2022-07-19 00:20:00+04:00;30;0.0
2022-07-19 00:30:00+04:00;27;0.0
2022-07-19 00:40:00+04:00;30;0.0
2022-07-19 00:50:00+04:00;26;0.0
2022-07-19 01:00:00+04:00;31;0.0
2022-07-19 01:10:00+04:00;29;0.0
2022-07-19 01:20:00+04:00;31;0.0
2022-07-19 01:30:00+04:00;32;0.0
2022-07-19 01:40:00+04:00;30;0.0
2022-07-19 01:50:00+04:00;28;0.0
2022-07-19 02:00:00+04:00;28;0.0
2022-07-19 02:10:00+04:00;28;0.0
2022-07-19 02:20:00+04:00;30;0.0
2022-07-19 02:30:00+04:00;30;0.0
2022-07-19 02:40:00+04:00;27;0.0
2022-07-19 02:50:00+04:00;28;0.0
2022-07-19 03:00:00+04:00;31;0.0
2022-07-19 03:10:00+04:00;28;0.0
2022-07-19 03:20:00+04:00;29;0.0
2022-07-19 03:30:00+04:00;30;0.0
2022-07-19 03:40:00+04:00;30;0.0
2022-07-19 03:50:00+04:00;30;0.0
2022-07-19 04:00:00+04:00;31;0.0
2022-07-19 04:10:00+04:00;35;0.0
2022-07-19 04:20:00+04:00;29;0.0
2022-07-19 04:30:00+04:00;29;0.0
2022-07-19 04:40:00+04:00;32;0.0
2022-07-19 04:50:00+04:00;32;0.0
2022-07-19 05:00:00+04:00;30;0.0
2022-07-19 05:10:00+04:00;32;0.0
2022-07-19 05:20:00+04:00;31;0.0
2022-07-19 05:30:00+04:00;31;0.0
2022-07-19 05:40:00+04:00;32;0.0
2022-07-19 05:50:00+04:00;30;0.0
2022-07-19 06:00:00+04:00;31;0.0
2022-07-19 06:10:00+04:00;32;0.0
2022-07-19 06:20:00+04:00;29;0.0
2022-07-19 06:30:00+04:00;30;0.0
2022-07-19 06:40:00+04:00;35;0.3883
2022-07-19 06:50:00+04:00;36;3.3069
2022-07-19 07:00:00+04:00;32;9.1256
2022-07-19 07:10:00+04:00;32;16.057
2022-07-19 07:20:00+04:00;34;27.702999999999996
2022-07-19 07:30:00+04:00;36;85.237
2022-07-19 07:40:00+04:00;46;129.32
2022-07-19 07:50:00+04:00;45;159.93
2022-07-19 08:00:00+04:00;38;195.4
2022-07-19 08:10:00+04:00;34;230.34
2022-07-19 08:20:00+04:00;32;262.38
2022-07-19 08:30:00+04:00;30;296.55
2022-07-19 08:40:00+04:00;31;333.93
2022-07-19 08:50:00+04:00;34;366.24
2022-07-19 09:00:00+04:00;32;397.7
2022-07-19 09:10:00+04:00;42;434.21000000000004
2022-07-19 09:20:00+04:00;37;319.38
2022-07-19 09:30:00+04:00;31;394.87
2022-07-19 09:40:00+04:00;31;517.95
2022-07-19 09:50:00+04:00;32;561.92
2022-07-19 10:00:00+04:00;31;645.67
2022-07-19 10:10:00+04:00;34;604.98
2022-07-19 10:20:00+04:00;33;618.99
2022-07-19 10:30:00+04:00;38;644.6800000000001
2022-07-19 10:40:00+04:00;40;598.61
2022-07-19 10:50:00+04:00;30;681.45
2022-07-19 11:00:00+04:00;33;681.38
2022-07-19 11:10:00+04:00;32;706.35
2022-07-19 11:20:00+04:00;34;718.0699999999999
2022-07-19 11:30:00+04:00;34;730.65
2022-07-19 11:40:00+04:00;32;765.79
2022-07-19 11:50:00+04:00;35;601.78
2022-07-19 12:00:00+04:00;44;729.0699999999999
2022-07-19 12:10:00+04:00;30;763.86
2022-07-19 12:20:00+04:00;31;661.79
2022-07-19 12:30:00+04:00;31;778.74
2022-07-19 12:40:00+04:00;32;779.14
2022-07-19 12:50:00+04:00;31;755.78
2022-07-19 13:00:00+04:00;31;696.47
2022-07-19 13:10:00+04:00;36;736.15
2022-07-19 13:20:00+04:00;32;709.33
2022-07-19 13:30:00+04:00;31;701.0699999999999
2022-07-19 13:40:00+04:00;32;728.71
2022-07-19 13:50:00+04:00;36;677.6
2022-07-19 14:00:00+04:00;38;766.5899999999999
2022-07-19 14:10:00+04:00;30;344.48
2022-07-19 14:20:00+04:00;34;359.09
2022-07-19 14:30:00+04:00;30;633.01
2022-07-19 14:40:00+04:00;32;304.52
2022-07-19 14:50:00+04:00;31;480.66999999999996
2022-07-19 15:00:00+04:00;33;489.98
2022-07-19 15:10:00+04:00;37;428.91999999999996
2022-07-19 15:20:00+04:00;37;391.03000000000003
2022-07-19 15:30:00+04:00;32;444.3
2022-07-19 15:40:00+04:00;32;410.9
2022-07-19 15:50:00+04:00;29;378.15
2022-07-19 16:00:00+04:00;31;341.49
2022-07-19 16:10:00+04:00;29;305.96999999999997
2022-07-19 16:20:00+04:00;33;276.58000000000004
2022-07-19 16:30:00+04:00;40;252.78000000000003
2022-07-19 16:40:00+04:00;29;220.31
2022-07-19 16:50:00+04:00;29;114.96300000000001
2022-07-19 17:00:00+04:00;31;69.15299999999999
2022-07-19 17:10:00+04:00;28;53.126999999999995
2022-07-19 17:20:00+04:00;30;34.876999999999995
2022-07-19 17:30:00+04:00;29;25.338
2022-07-19 17:40:00+04:00;29;12.0369
2022-07-19 17:50:00+04:00;37;2.7344
2022-07-19 18:00:00+04:00;31;0.032100000000000004
2022-07-19 18:10:00+04:00;33;0.0
2022-07-19 18:20:00+04:00;32;0.0
2022-07-19 18:30:00+04:00;31;0.0
2022-07-19 18:40:00+04:00;42;0.0
2022-07-19 18:50:00+04:00;36;0.0
2022-07-19 19:00:00+04:00;29;0.0
2022-07-19 19:10:00+04:00;33;0.0
2022-07-19 19:20:00+04:00;34;0.0
2022-07-19 19:30:00+04:00;30;0.0
2022-07-19 19:40:00+04:00;33;0.0
2022-07-19 19:50:00+04:00;30;0.0
2022-07-19 20:00:00+04:00;34;0.0
2022-07-19 20:10:00+04:00;31;0.0
2022-07-19 20:20:00+04:00;29;0.0
2022-07-19 20:30:00+04:00;31;0.0
2022-07-19 20:40:00+04:00;32;0.0
2022-07-19 20:50:00+04:00;31;0.0
2022-07-19 21:00:00+04:00;31;0.0
2022-07-19 21:10:00+04:00;31;0.0
2022-07-19 21:20:00+04:00;31;0.0
2022-07-19 21:30:00+04:00;30;0.0
2022-07-19 21:40:00+04:00;28;0.0
2022-07-19 21:50:00+04:00;31;0.0
2022-07-19 22:00:00+04:00;35;0.0
2022-07-19 22:10:00+04:00;33;0.0
2022-07-19 22:20:00+04:00;33;0.0
2022-07-19 22:30:00+04:00;34;0.0
2022-07-19 22:40:00+04:00;33;0.0
2022-07-19 22:50:00+04:00;34;0.0
2022-07-19 23:00:00+04:00;33;0.0
2022-07-19 23:10:00+04:00;32;0.0
2022-07-19 23:20:00+04:00;35;0.0
2022-07-19 23:30:00+04:00;32;0.0
2022-07-19 23:40:00+04:00;31;0.0
2022-07-19 23:50:00+04:00;32;0.0
2022-07-20 00:00:00+04:00;31;0.0
2022-07-20 00:10:00+04:00;32;0.0
2022-07-20 00:20:00+04:00;32;0.0
2022-07-20 00:30:00+04:00;30;0.0
2022-07-20 00:40:00+04:00;38;0.0
2022-07-20 00:50:00+04:00;35;0.0
2022-07-20 01:00:00+04:00;31;0.0
2022-07-20 01:10:00+04:00;32;0.0
2022-07-20 01:20:00+04:00;32;0.0
2022-07-20 01:30:00+04:00;30;0.0
2022-07-20 01:40:00+04:00;29;0.0
2022-07-20 01:50:00+04:00;26;0.0
2022-07-20 02:00:00+04:00;30;0.0
2022-07-20 02:10:00+04:00;27;0.0
2022-07-20 02:20:00+04:00;27;0.0
2022-07-20 02:30:00+04:00;28;0.0
2022-07-20 02:40:00+04:00;27;0.0
2022-07-20 02:50:00+04:00;27;0.0
2022-07-20 03:00:00+04:00;31;0.0
2022-07-20 03:10:00+04:00;26;0.0
2022-07-20 03:20:00+04:00;28;0.0
2022-07-20 03:30:00+04:00;33;0.0
2022-07-20 03:40:00+04:00;30;0.0
2022-07-20 03:50:00+04:00;28;0.0
2022-07-20 04:00:00+04:00;28;0.0
2022-07-20 04:10:00+04:00;28;0.0
2022-07-20 04:20:00+04:00;30;0.0
2022-07-20 04:30:00+04:00;28;0.0
2022-07-20 04:40:00+04:00;30;0.0
2022-07-20 04:50:00+04:00;32;0.0
2022-07-20 05:00:00+04:00;29;0.0
2022-07-20 05:10:00+04:00;30;0.0
2022-07-20 05:20:00+04:00;32;0.0
2022-07-20 05:30:00+04:00;31;0.0
2022-07-20 05:40:00+04:00;34;0.0
2022-07-20 05:50:00+04:00;31;0.0
2022-07-20 06:00:00+04:00;29;0.0
2022-07-20 06:10:00+04:00;31;0.0
2022-07-20 06:20:00+04:00;31;0.0
2022-07-20 06:30:00+04:00;37;0.0
2022-07-20 06:40:00+04:00;33;0.6872
2022-07-20 06:50:00+04:00;34;2.6853000000000002
2022-07-20 07:00:00+04:00;37;8.0164
2022-07-20 07:10:00+04:00;36;15.328999999999999
2022-07-20 07:20:00+04:00;38;24.076
2022-07-20 07:30:00+04:00;45;86.094
2022-07-20 07:40:00+04:00;52;123.17
2022-07-20 07:50:00+04:00;52;165.56
2022-07-20 08:00:00+04:00;41;175.5
2022-07-20 08:10:00+04:00;36;235.84
2022-07-20 08:20:00+04:00;37;267.82
2022-07-20 08:30:00+04:00;36;301.9
2022-07-20 08:40:00+04:00;36;333.63
2022-07-20 08:50:00+04:00;39;367.27
2022-07-20 09:00:00+04:00;37;398.38
2022-07-20 09:10:00+04:00;38;429.13
2022-07-20 09:20:00+04:00;50;462.48999999999995
2022-07-20 09:30:00+04:00;37;494.88
2022-07-20 09:40:00+04:00;36;520.27
2022-07-20 09:50:00+04:00;36;547.36
2022-07-20 10:00:00+04:00;37;572.49
2022-07-20 10:10:00+04:00;39;594.88
2022-07-20 10:20:00+04:00;38;618.89
2022-07-20 10:30:00+04:00;35;640.61
2022-07-20 10:40:00+04:00;42;656.3399999999999
2022-07-20 10:50:00+04:00;51;676.0600000000001
2022-07-20 11:00:00+04:00;37;692.01
2022-07-20 11:10:00+04:00;37;707.48
2022-07-20 11:20:00+04:00;36;719.8199999999999
2022-07-20 11:30:00+04:00;39;728.9300000000001
2022-07-20 11:40:00+04:00;41;736.4300000000001
2022-07-20 11:50:00+04:00;38;743.17
2022-07-20 12:00:00+04:00;40;748.05
2022-07-20 12:10:00+04:00;50;753.11
2022-07-20 12:20:00+04:00;47;752.71
2022-07-20 12:30:00+04:00;41;756.12
2022-07-20 12:40:00+04:00;36;754.64
2022-07-20 12:50:00+04:00;36;740.96
2022-07-20 13:00:00+04:00;38;735.9100000000001
2022-07-20 13:10:00+04:00;40;729.55
2022-07-20 13:20:00+04:00;39;723.46
2022-07-20 13:30:00+04:00;49;706.21
2022-07-20 13:40:00+04:00;39;697.73
2022-07-20 13:50:00+04:00;41;678.25
2022-07-20 14:00:00+04:00;38;662.3100000000001
2022-07-20 14:10:00+04:00;36;640.9100000000001
2022-07-20 14:20:00+04:00;38;622.96
2022-07-20 14:30:00+04:00;38;601.1899999999999
2022-07-20 14:40:00+04:00;39;576.26
2022-07-20 14:50:00+04:00;48;542.01
2022-07-20 15:00:00+04:00;41;487.51000000000005
2022-07-20 15:10:00+04:00;39;497.38
2022-07-20 15:20:00+04:00;40;464.13
2022-07-20 15:30:00+04:00;37;404.91999999999996
2022-07-20 15:40:00+04:00;38;400.8
2022-07-20 15:50:00+04:00;36;365.05
2022-07-20 16:00:00+04:00;41;333.95
2022-07-20 16:10:00+04:00;48;301.93
2022-07-20 16:20:00+04:00;37;270.90999999999997
2022-07-20 16:30:00+04:00;38;236.73000000000002
2022-07-20 16:40:00+04:00;37;203.54000000000002
2022-07-20 16:50:00+04:00;36;169.91
2022-07-20 17:00:00+04:00;37;136.32
2022-07-20 17:10:00+04:00;36;99.27000000000001
2022-07-20 17:20:00+04:00;36;60.25599999999999
2022-07-20 17:30:00+04:00;43;29.141000000000002
2022-07-20 17:40:00+04:00;44;14.549000000000001
2022-07-20 17:50:00+04:00;37;3.1709
2022-07-20 18:00:00+04:00;39;0.0905
2022-07-20 18:10:00+04:00;39;0.0
2022-07-20 18:20:00+04:00;39;0.0
2022-07-20 18:30:00+04:00;39;0.0
2022-07-20 18:40:00+04:00;37;0.0
2022-07-20 18:50:00+04:00;39;0.0
2022-07-20 19:00:00+04:00;48;0.0
2022-07-20 19:10:00+04:00;45;0.0
2022-07-20 19:20:00+04:00;43;0.0
2022-07-20 19:30:00+04:00;43;0.0
2022-07-20 19:40:00+04:00;42;0.0
2022-07-20 19:50:00+04:00;41;0.0
2022-07-20 20:00:00+04:00;38;0.0
2022-07-20 20:10:00+04:00;39;0.0
2022-07-20 20:20:00+04:00;40;0.0
2022-07-20 20:30:00+04:00;37;0.0
2022-07-20 20:40:00+04:00;38;0.0
2022-07-20 20:50:00+04:00;39;0.0
2022-07-20 21:00:00+04:00;38;0.0
2022-07-20 21:10:00+04:00;38;0.0
2022-07-20 21:20:00+04:00;36;0.0
2022-07-20 21:30:00+04:00;39;0.0
2022-07-20 21:40:00+04:00;38;0.0
2022-07-20 21:50:00+04:00;36;0.0
2022-07-20 22:00:00+04:00;37;0.0
2022-07-20 22:10:00+04:00;38;0.0
2022-07-20 22:20:00+04:00;34;0.0
2022-07-20 22:30:00+04:00;35;0.0
2022-07-20 22:40:00+04:00;34;0.0
2022-07-20 22:50:00+04:00;37;0.0
2022-07-20 23:00:00+04:00;39;0.0
2022-07-20 23:10:00+04:00;38;0.0
2022-07-20 23:20:00+04:00;38;0.0
2022-07-20 23:30:00+04:00;41;0.0
2022-07-20 23:40:00+04:00;36;0.0
2022-07-20 23:50:00+04:00;39;0.0
2022-07-21 00:00:00+04:00;39;0.0
2022-07-21 00:10:00+04:00;38;0.0
2022-07-21 00:20:00+04:00;39;0.0
2022-07-21 00:30:00+04:00;37;0.0
2022-07-21 00:40:00+04:00;37;0.0
2022-07-21 00:50:00+04:00;38;0.0
2022-07-21 01:00:00+04:00;36;0.0
2022-07-21 01:10:00+04:00;41;0.0
2022-07-21 01:20:00+04:00;45;0.0
2022-07-21 01:30:00+04:00;36;0.0
2022-07-21 01:40:00+04:00;38;0.0
2022-07-21 01:50:00+04:00;36;0.0
2022-07-21 02:00:00+04:00;34;0.0
2022-07-21 02:10:00+04:00;37;0.0
2022-07-21 02:20:00+04:00;36;0.0
